date,village_id,pH,turbidity_NTU,TDS_mg_L,temperature_C,diarrhea_cases,fever_cases,outbreak_label
2023-05-20,V003,7.35,1.92,365.8,22.9,2,7,0
2023-05-21,V001,7.07,2.97,345.1,20.9,2,0,0
2023-05-21,V002,7.4,1.96,337.7,23.3,0,3,0
2023-05-21,V003,6.76,3.08,347.8,19.6,0,4,0
2023-05-22,V001,7.12,2.25,405.1,22.8,5,3,0
2023-05-22,V002,7.55,3.02,286.3,20.0,3,2,0
2023-05-22,V003,7.15,2.96,339.0,24.0,1,2,0
2023-05-23,V001,7.11,1.7,383.8,23.5,5,1,0
2023-05-23,V002,7.15,2.34,421.0,24.1,6,4,0
2023-05-23,V003,7.03,2.37,302.3,22.5,1,7,0
2023-05-24,V001,7.12,1.72,304.5,26.4,3,2,0
2023-05-24,V002,7.37,2.39,331.9,22.0,4,5,0
2023-05-24,V003,7.21,0.62,346.6,19.0,4,2,0
2023-05-25,V001,7.4,1.85,243.6,21.7,3,1,0
2023-05-25,V002,7.54,2.59,398.4,23.0,1,1,0
2023-05-25,V003,7.5,3.13,370.1,19.0,3,2,0
2023-05-26,V001,7.08,2.31,351.5,21.9,1,2,0
2023-05-26,V002,7.29,2.15,319.0,24.0,1,2,0
2023-05-26,V003,7.02,1.45,353.5,21.6,2,2,0
2023-05-27,V001,7.35,3.3,224.2,20.0,0,3,0
2023-05-27,V002,7.13,1.2,330.9,21.5,3,4,0
2023-05-27,V003,7.36,3.31,341.3,20.3,2,1,0
2023-05-28,V001,7.1,3.04,341.1,19.9,1,4,0
2023-05-28,V002,7.11,2.57,431.8,24.8,0,2,0
2023-05-28,V003,7.47,2.92,326.5,19.6,1,4,0
2023-05-29,V001,7.28,2.05,420.4,21.2,4,1,0
2023-05-29,V002,7.24,4.85,355.9,20.1,2,4,0
2023-05-29,V003,6.94,2.43,424.7,21.4,2,1,0
2023-05-30,V001,7.32,1.5,407.4,18.9,4,3,0
2023-05-30,V002,7.44,2.66,352.7,20.1,1,4,0
2023-05-30,V003,7.13,2.97,395.3,21.8,4,2,0
2023-05-31,V001,7.06,3.07,297.0,23.4,1,2,0
2023-05-31,V002,6.9,2.16,370.3,22.2,4,2,0
2023-05-31,V003,7.45,3.35,386.8,20.8,2,2,0
2023-06-01,V001,7.35,3.92,365.2,28.9,4,3,0
2023-06-01,V002,6.88,4.91,380.3,25.6,3,5,0
2023-06-01,V003,7.08,4.66,335.9,27.8,5,6,0
2023-06-02,V001,7.11,5.37,254.7,32.5,5,3,0
2023-06-02,V002,7.26,3.57,348.8,27.0,3,7,0
2023-06-02,V003,6.93,4.49,302.5,32.1,7,6,0
2023-06-03,V001,7.22,5.44,448.2,26.5,3,3,0
2023-06-03,V002,7.21,4.7,359.3,33.5,7,7,0
2023-06-03,V003,7.07,5.2,315.3,30.7,7,6,1
2023-06-04,V001,7.1,4.11,405.3,29.7,2,7,0
2023-06-04,V002,6.81,5.02,338.4,30.5,5,10,1
2023-06-04,V003,7.29,3.71,367.9,28.3,6,5,0
2023-06-05,V001,7.17,4.06,358.5,25.6,6,3,0
2023-06-05,V002,7.06,4.53,366.2,29.1,6,4,0
2023-06-05,V003,7.3,5.17,371.0,28.7,3,4,0
2023-06-06,V001,6.96,4.65,407.0,27.2,2,5,0
2023-06-06,V002,7.21,5.33,308.6,31.3,6,8,1
2023-06-06,V003,6.87,2.84,389.5,29.5,4,6,0
2023-06-07,V001,7.19,4.59,340.2,31.6,5,3,0
2023-06-07,V002,7.43,3.84,396.4,27.7,2,3,0
2023-06-07,V003,7.07,4.99,333.3,29.5,2,9,0
2023-06-08,V001,7.1,4.53,314.7,29.6,5,5,0
2023-06-08,V002,7.25,4.52,339.7,25.4,4,7,0
2023-06-08,V003,7.16,3.45,473.2,27.2,7,6,0
2023-06-09,V001,6.83,3.88,390.2,29.9,2,4,0
2023-06-09,V002,7.02,4.64,387.5,29.1,1,8,0
2023-06-09,V003,7.13,5.27,343.7,30.5,3,8,1
2023-06-10,V001,7.12,2.95,386.8,30.7,0,5,0
2023-06-10,V002,7.27,4.66,345.8,27.4,2,3,0
2023-06-10,V003,7.08,4.09,384.8,32.0,3,10,0
2023-06-11,V001,7.07,3.07,392.0,28.1,2,5,0
2023-06-11,V002,7.31,5.54,324.3,27.7,4,8,1
2023-06-11,V003,7.26,3.61,416.3,30.6,5,4,0
2023-06-12,V001,7.24,4.18,351.1,27.5,5,3,0
2023-06-12,V002,7.35,4.09,325.1,25.5,6,4,0
2023-06-12,V003,7.32,5.42,395.5,25.9,3,8,1
2023-06-13,V001,7.15,3.92,354.0,26.9,3,12,0
2023-06-13,V002,7.02,5.0,342.9,30.4,5,12,0
2023-06-13,V003,7.12,3.52,378.2,25.9,3,6,0
2023-06-14,V001,7.33,4.18,376.4,27.3,5,5,0
2023-06-14,V002,7.1,4.13,415.8,27.3,3,5,0
2023-06-14,V003,7.05,4.25,322.3,29.0,2,5,0
2023-06-15,V001,7.3,3.34,348.5,26.2,3,6,0
2023-06-15,V002,6.79,5.42,381.8,30.8,2,9,1
2023-06-15,V003,6.73,5.94,365.2,25.0,2,8,1
2023-06-16,V001,7.14,4.69,298.5,25.7,7,9,0
2023-06-16,V002,7.08,4.75,354.4,30.8,4,6,0
2023-06-16,V003,7.12,3.54,341.8,28.5,2,5,0
2023-06-17,V001,7.34,3.97,368.0,28.4,7,6,0
2023-06-17,V002,7.2,4.08,293.5,26.8,3,3,0
2023-06-17,V003,7.09,3.95,263.7,27.7,6,8,0
2023-06-18,V001,7.44,5.05,326.1,27.3,6,4,1
2023-06-18,V002,7.02,4.58,355.0,31.1,3,8,0
2023-06-18,V003,7.39,4.74,303.0,26.5,3,5,0
2023-06-19,V001,6.88,5.32,336.6,28.2,4,8,1
2023-06-19,V002,7.06,4.94,333.2,26.2,3,6,0
2023-06-19,V003,7.12,4.06,358.9,26.9,4,8,0
2023-06-20,V001,7.07,3.93,416.9,27.5,5,4,0
2023-06-20,V002,7.33,4.07,284.6,26.1,5,6,0
2023-06-20,V003,7.2,4.68,349.1,30.5,2,6,0
2023-06-21,V001,7.2,4.85,292.0,30.9,2,5,0
2023-06-21,V002,7.17,4.9,436.3,31.9,5,5,0
2023-06-21,V003,7.43,4.07,411.0,26.9,3,2,0
2023-06-22,V001,6.82,4.93,370.2,29.4,3,6,0
2023-06-22,V002,7.16,5.27,310.6,28.1,7,6,1
2023-06-22,V003,6.9,5.2,314.7,28.0,5,8,1
2023-06-23,V001,6.81,4.47,275.6,28.6,4,9,0
2023-06-23,V002,7.41,5.5,383.9,25.4,5,4,1
2023-06-23,V003,7.29,4.81,459.6,30.6,6,1,0
2023-06-24,V001,7.46,3.13,412.9,26.9,4,6,0
2023-06-24,V002,7.29,4.4,354.0,26.3,6,7,0
2023-06-24,V003,6.99,3.97,383.4,27.2,3,11,0
2023-06-25,V001,6.87,4.81,358.6,29.8,6,7,0
2023-06-25,V002,6.98,4.11,363.9,27.0,7,9,0
2023-06-25,V003,7.33,4.69,290.6,29.2,6,4,0
2023-06-26,V001,7.04,4.87,290.0,31.1,2,5,0
2023-06-26,V002,7.01,4.51,400.7,26.3,4,5,0
2023-06-26,V003,7.09,3.93,297.6,28.6,2,4,0
2023-06-27,V001,6.99,4.03,344.0,28.2,7,8,0
2023-06-27,V002,6.99,5.43,335.5,31.6,2,7,1
2023-06-27,V003,7.12,2.25,330.0,30.8,3,4,0
2023-06-28,V001,7.33,5.23,294.9,32.0,3,3,0
2023-06-28,V002,7.12,4.82,283.9,29.9,5,9,0
2023-06-28,V003,7.17,3.29,280.7,24.7,7,2,0
2023-06-29,V001,6.86,5.9,320.9,28.3,0,4,0
2023-06-29,V002,7.34,5.05,354.3,30.7,6,5,1
2023-06-29,V003,7.36,4.69,322.6,27.8,4,10,0
2023-06-30,V001,6.78,3.16,358.6,31.0,3,8,0
2023-06-30,V002,7.23,5.31,456.4,24.7,1,11,1
2023-06-30,V003,7.31,3.56,324.2,27.0,3,8,0
2023-07-01,V001,7.38,5.06,352.1,27.9,1,14,1
2023-07-01,V002,7.08,4.17,349.1,29.2,2,6,0
2023-07-01,V003,6.99,3.99,367.3,27.7,1,3,0
2023-07-02,V001,7.27,5.13,333.4,29.9,3,2,0
2023-07-02,V002,6.93,4.09,368.8,29.1,2,6,0
2023-07-02,V003,7.64,5.3,401.8,25.3,5,4,1
2023-07-03,V001,7.34,5.35,327.9,29.8,5,6,1
2023-07-03,V002,6.98,5.35,464.5,27.7,4,6,1
2023-07-03,V003,6.96,5.6,384.5,23.9,4,9,1
2023-07-04,V001,7.33,3.72,369.2,26.7,3,9,0
2023-07-04,V002,7.32,3.92,402.2,29.1,4,1,0
2023-07-04,V003,7.12,3.54,270.0,26.8,6,6,0
2023-07-05,V001,6.89,4.19,421.1,26.1,2,5,0
2023-07-05,V002,7.25,4.5,311.5,28.7,6,5,0
2023-07-05,V003,7.36,5.46,322.8,26.5,4,3,0
2023-07-06,V001,7.29,3.99,247.1,24.6,6,6,0
2023-07-06,V002,7.33,4.51,311.4,26.2,3,7,0
2023-07-06,V003,6.82,5.35,335.6,24.7,4,7,1
2023-07-07,V001,6.95,4.93,338.3,25.9,4,5,0
2023-07-07,V002,7.48,5.04,396.2,27.7,3,5,0
2023-07-07,V003,7.22,4.88,357.3,29.0,4,4,0
2023-07-08,V001,7.61,4.51,370.4,26.3,4,4,0
2023-07-08,V002,7.33,4.5,333.6,29.9,3,6,0
2023-07-08,V003,7.03,4.79,421.5,27.7,2,9,0
2023-07-09,V001,7.4,5.37,415.1,25.0,6,3,1
2023-07-09,V002,7.06,4.53,307.1,25.2,6,4,0
2023-07-09,V003,7.33,4.22,296.6,29.7,2,9,0
2023-07-10,V001,7.11,3.9,337.9,27.4,4,3,0
2023-07-10,V002,7.11,4.6,424.6,29.9,4,4,0
2023-07-10,V003,7.35,5.51,398.4,24.6,1,3,0
2023-07-11,V001,7.22,5.34,351.5,26.2,7,4,1
2023-07-11,V002,7.23,3.42,311.8,29.1,5,5,0
2023-07-11,V003,7.27,5.85,368.9,29.3,5,6,1
2023-07-12,V001,7.22,4.23,462.5,32.4,3,10,0
2023-07-12,V002,7.24,4.63,328.9,29.7,3,3,0
2023-07-12,V003,7.4,4.32,332.0,27.3,3,3,0
2023-07-13,V001,7.32,5.8,367.2,26.4,1,2,0
2023-07-13,V002,7.21,4.53,396.8,25.6,3,8,0
2023-07-13,V003,7.35,5.14,388.6,29.4,4,5,1
2023-07-14,V001,7.08,4.75,341.0,30.4,3,6,0
2023-07-14,V002,7.35,3.93,326.3,29.7,2,5,0
2023-07-14,V003,7.38,5.83,296.8,28.2,3,6,1
2023-07-15,V001,7.06,5.58,356.0,33.0,2,7,1
2023-07-15,V002,7.37,3.37,346.2,29.0,5,5,0
2023-07-15,V003,7.33,5.47,349.8,23.3,7,9,1
2023-07-16,V001,7.08,5.25,278.7,28.7,5,6,1
2023-07-16,V002,7.25,2.63,320.5,26.1,4,5,0
2023-07-16,V003,6.64,4.43,322.7,27.4,7,8,0
2023-07-17,V001,7.46,5.36,275.7,27.5,4,9,1
2023-07-17,V002,7.3,3.54,380.2,26.5,9,14,0
2023-07-17,V003,7.4,5.48,271.1,27.8,1,7,0
2023-07-18,V001,7.06,2.91,389.3,24.7,4,5,0
2023-07-18,V002,7.43,4.98,266.9,30.8,3,5,0
2023-07-18,V003,7.21,4.25,368.1,29.6,2,5,0
2023-07-19,V001,7.23,3.79,371.3,25.8,4,7,0
2023-07-19,V002,6.98,4.55,377.1,26.9,2,8,0
2023-07-19,V003,7.05,3.67,261.4,31.1,3,8,0
2023-07-20,V001,7.12,5.46,373.8,30.8,5,3,0
2023-07-20,V002,7.06,5.64,372.9,30.0,2,3,0
2023-07-20,V003,7.31,4.49,337.1,28.6,5,6,0
2023-07-21,V001,7.14,3.92,289.2,29.0,5,6,0
2023-07-21,V002,7.01,4.19,407.8,26.9,0,6,0
2023-07-21,V003,7.18,4.12,378.0,26.1,3,5,0
2023-07-22,V001,7.61,4.32,341.5,30.2,2,6,0
2023-07-22,V002,7.48,4.38,381.7,29.5,3,8,0
2023-07-22,V003,7.44,4.51,430.8,27.6,7,5,0
2023-07-23,V001,7.16,4.79,335.8,26.9,3,6,0
2023-07-23,V002,6.95,5.2,340.6,29.4,4,6,1
2023-07-23,V003,7.19,3.87,347.7,24.1,3,2,0
2023-07-24,V001,6.93,5.45,307.6,32.1,2,6,0
2023-07-24,V002,7.12,4.3,368.2,31.1,2,6,0
2023-07-24,V003,6.97,4.38,376.6,26.8,6,8,0
2023-07-25,V001,7.39,2.85,258.0,27.5,4,3,0
2023-07-25,V002,7.16,4.58,381.9,31.7,3,5,0
2023-07-25,V003,7.45,4.84,423.0,26.6,6,5,0
2023-07-26,V001,7.1,4.5,426.2,28.1,6,7,0
2023-07-26,V002,7.19,5.46,402.3,31.6,2,9,1
2023-07-26,V003,7.34,3.79,320.7,27.2,4,7,0
2023-07-27,V001,7.74,3.87,391.9,28.7,2,7,0
2023-07-27,V002,7.09,4.33,350.9,27.6,6,3,0
2023-07-27,V003,7.04,4.23,331.8,26.0,2,6,0
2023-07-28,V001,7.32,5.85,361.3,25.7,3,8,1
2023-07-28,V002,7.02,2.81,405.5,26.1,5,3,0
2023-07-28,V003,7.04,4.77,318.1,30.2,4,4,0
2023-07-29,V001,7.43,4.8,398.3,28.8,7,7,0
2023-07-29,V002,7.29,5.43,356.5,32.9,3,12,1
2023-07-29,V003,6.89,3.97,312.4,28.6,1,4,0
2023-07-30,V001,7.22,4.45,375.9,26.7,4,9,0
2023-07-30,V002,7.24,4.58,328.5,27.6,3,10,0
2023-07-30,V003,6.79,4.64,371.4,26.6,8,15,0
2023-07-31,V001,7.43,5.83,329.1,25.8,4,1,0
2023-07-31,V002,6.8,4.9,373.0,32.1,6,5,0
2023-07-31,V003,7.27,4.31,322.8,28.4,4,3,0
2023-08-01,V001,7.34,2.0,354.2,29.1,3,4,0
2023-08-01,V002,7.25,4.69,294.7,26.8,3,4,0
2023-08-01,V003,7.35,4.82,327.2,29.5,2,13,0
2023-08-02,V001,7.12,5.35,269.3,26.7,8,5,1
2023-08-02,V002,7.17,4.09,358.4,25.5,5,4,0
2023-08-02,V003,7.32,4.51,410.1,30.9,5,6,0
2023-08-03,V001,7.41,4.53,328.1,29.6,1,6,0
2023-08-03,V002,7.17,4.59,393.1,32.5,2,10,0
2023-08-03,V003,7.59,4.11,361.4,29.0,6,6,0
2023-08-04,V001,7.42,3.37,353.4,29.2,5,4,0
2023-08-04,V002,7.05,4.22,306.3,29.4,3,8,0
2023-08-04,V003,6.97,2.87,346.5,29.5,6,7,0
2023-08-05,V001,7.35,4.95,395.5,31.0,4,6,0
2023-08-05,V002,7.5,4.12,350.0,25.6,5,3,0
2023-08-05,V003,6.91,5.52,301.1,26.6,3,2,0
2023-08-06,V001,7.43,4.07,286.7,26.9,6,5,0
2023-08-06,V002,7.3,4.58,377.4,27.4,4,6,0
2023-08-06,V003,7.0,4.7,407.3,29.0,6,7,0
2023-08-07,V001,6.9,4.92,367.0,28.1,4,4,0
2023-08-07,V002,7.43,4.75,328.6,26.1,2,7,0
2023-08-07,V003,7.1,5.46,256.2,27.9,4,4,0
2023-08-08,V001,7.08,3.87,473.2,27.9,3,8,0
2023-08-08,V002,7.25,3.5,335.5,27.2,1,2,0
2023-08-08,V003,7.37,3.81,377.2,25.9,4,9,0
2023-08-09,V001,7.26,3.15,330.3,28.5,4,10,0
2023-08-09,V002,7.49,5.03,226.8,30.5,3,6,1
2023-08-09,V003,7.23,4.1,291.3,30.2,4,9,0
2023-08-10,V001,7.39,5.02,331.2,25.1,6,7,1
2023-08-10,V002,7.46,4.49,414.4,26.6,4,6,0
2023-08-10,V003,7.5,2.67,392.1,25.8,6,6,0
2023-08-11,V001,6.94,4.78,427.3,29.5,5,7,0
2023-08-11,V002,7.14,5.52,259.9,28.0,1,8,1
2023-08-11,V003,7.19,3.72,316.0,26.0,6,8,0
2023-08-12,V001,6.83,5.02,408.5,29.8,3,4,0
2023-08-12,V002,6.92,3.8,418.3,27.7,1,4,0
2023-08-12,V003,7.04,4.54,307.6,28.8,6,12,0
2023-08-13,V001,6.93,4.46,274.5,25.7,2,4,0
2023-08-13,V002,7.16,3.76,342.1,27.0,5,9,0
2023-08-13,V003,7.33,4.46,372.9,32.5,5,4,0
2023-08-14,V001,6.94,4.04,317.9,26.9,3,9,0
2023-08-14,V002,7.0,4.26,401.7,31.3,7,5,0
2023-08-14,V003,7.32,5.77,246.8,23.8,4,2,0
2023-08-15,V001,7.25,3.74,393.0,29.5,5,3,0
2023-08-15,V002,7.22,4.03,374.0,29.0,8,3,0
2023-08-15,V003,7.41,4.91,402.1,29.2,1,10,0
2023-08-16,V001,7.1,4.18,398.5,28.0,4,4,0
2023-08-16,V002,7.33,3.88,323.9,27.6,3,3,0
2023-08-16,V003,6.97,5.5,386.5,30.0,2,3,0
2023-08-17,V001,7.29,3.31,407.2,30.4,3,6,0
2023-08-17,V002,7.19,5.58,297.0,27.5,8,7,1
2023-08-17,V003,7.03,3.08,362.2,28.0,3,11,0
2023-08-18,V001,7.05,4.0,472.2,24.9,2,8,0
2023-08-18,V002,7.35,4.13,451.6,27.8,3,7,0
2023-08-18,V003,6.95,4.24,328.3,32.3,8,7,0
2023-08-19,V001,7.1,4.4,455.6,30.1,4,5,0
2023-08-19,V002,7.05,4.55,469.9,30.7,7,3,0
2023-08-19,V003,7.23,3.53,300.1,30.9,6,7,0
2023-08-20,V001,7.59,5.1,352.7,25.4,4,4,0
2023-08-20,V002,7.54,3.8,260.7,32.2,3,3,0
2023-08-20,V003,7.19,4.98,327.9,28.0,3,9,0
2023-08-21,V001,6.92,4.84,347.4,24.9,6,5,0
2023-08-21,V002,7.19,4.25,300.3,27.7,7,11,0
2023-08-21,V003,7.08,3.82,308.0,29.5,2,2,0
2023-08-22,V001,7.29,3.24,244.7,28.2,5,9,0
2023-08-22,V002,7.44,4.41,313.2,29.5,10,10,0
2023-08-22,V003,7.01,4.72,323.6,30.2,6,11,0
2023-08-23,V001,7.23,3.44,308.9,27.9,3,15,0
2023-08-23,V002,7.21,4.27,388.0,31.0,5,5,0
2023-08-23,V003,6.92,3.29,348.0,29.0,4,7,0
2023-08-24,V001,7.14,4.43,372.0,26.6,10,5,0
2023-08-24,V002,7.08,4.96,368.6,23.1,5,5,0
2023-08-24,V003,7.17,5.61,466.9,29.6,3,3,0
2023-08-25,V001,7.25,4.96,352.8,27.5,5,4,0
2023-08-25,V002,7.5,4.1,350.8,28.6,3,3,0
2023-08-25,V003,7.33,3.58,369.1,26.3,3,11,0
2023-08-26,V001,6.72,6.28,347.4,27.9,5,10,1
2023-08-26,V002,7.44,3.92,322.4,25.6,3,5,0
2023-08-26,V003,7.1,3.4,335.7,23.6,4,9,0
2023-08-27,V001,7.02,4.87,346.1,30.4,4,7,0
2023-08-27,V002,7.02,6.36,267.6,25.2,5,5,1
2023-08-27,V003,6.91,5.04,356.3,27.8,1,5,0
2023-08-28,V001,7.47,4.17,354.8,29.0,7,7,0
2023-08-28,V002,7.59,4.45,315.5,26.8,2,7,0
2023-08-28,V003,7.06,4.05,439.7,31.7,5,6,0
2023-08-29,V001,7.22,5.13,393.5,23.1,2,10,1
2023-08-29,V002,7.23,4.84,384.6,26.9,6,6,0
2023-08-29,V003,7.63,5.39,320.1,27.8,6,13,1
2023-08-30,V001,6.89,4.66,385.4,31.6,2,7,0
2023-08-30,V002,7.27,5.24,400.9,27.0,2,4,0
2023-08-30,V003,7.3,3.41,377.9,30.5,0,6,0
2023-08-31,V001,7.48,5.32,302.5,28.5,4,7,1
2023-08-31,V002,7.47,5.15,388.3,25.4,2,8,1
2023-08-31,V003,7.35,4.69,339.9,27.3,3,7,0
2023-09-01,V001,7.21,4.88,313.4,24.6,1,5,0
2023-09-01,V002,7.4,4.07,352.5,29.5,3,11,0
2023-09-01,V003,7.37,4.01,263.7,27.1,8,8,0
2023-09-02,V001,7.06,4.12,375.8,25.7,6,5,0
2023-09-02,V002,7.31,3.94,355.7,27.6,4,5,0
2023-09-02,V003,7.13,6.21,284.1,29.0,3,8,1
2023-09-03,V001,7.58,4.19,263.4,28.3,2,3,0
2023-09-03,V002,7.12,4.85,436.8,25.0,6,9,0
2023-09-03,V003,7.46,3.42,295.6,28.0,3,3,0
2023-09-04,V001,7.27,4.11,367.5,29.8,7,7,0
2023-09-04,V002,7.38,5.05,315.8,25.7,5,6,1
2023-09-04,V003,7.21,3.52,352.8,26.6,3,6,0
2023-09-05,V001,7.28,4.86,285.6,29.7,2,3,0
2023-09-05,V002,7.16,4.18,349.8,28.7,3,7,0
2023-09-05,V003,7.17,5.2,460.6,33.4,7,9,1
2023-09-06,V001,7.09,4.22,281.7,26.9,2,3,0
2023-09-06,V002,7.24,4.13,321.7,28.6,7,5,0
2023-09-06,V003,7.01,4.76,303.5,28.3,6,6,0
2023-09-07,V001,6.9,4.65,355.9,25.6,6,0,0
2023-09-07,V002,6.93,5.9,321.4,26.4,6,7,1
2023-09-07,V003,6.99,5.07,380.2,28.2,4,5,1
2023-09-08,V001,7.18,3.74,336.2,26.4,4,8,0
2023-09-08,V002,7.48,5.57,348.9,27.0,8,10,1
2023-09-08,V003,7.17,4.7,314.3,28.9,4,4,0
2023-09-09,V001,7.32,5.05,307.8,25.9,3,4,0
2023-09-09,V002,6.92,4.24,239.9,29.1,6,7,0
2023-09-09,V003,7.08,4.19,269.9,30.0,3,10,0
2023-09-10,V001,7.14,5.27,355.6,30.0,6,6,1
2023-09-10,V002,6.78,5.23,312.6,26.4,7,5,1
2023-09-10,V003,7.31,5.35,405.2,27.7,4,8,1
2023-09-11,V001,7.23,4.7,364.0,27.7,1,6,0
2023-09-11,V002,7.34,4.29,343.2,26.1,1,5,0
2023-09-11,V003,7.28,5.15,343.7,29.8,4,4,0
2023-09-12,V001,7.09,3.9,349.5,26.3,2,3,0
2023-09-12,V002,7.47,4.48,322.0,29.5,1,11,0
2023-09-12,V003,7.24,5.01,296.5,28.0,6,8,1
2023-09-13,V001,7.29,3.92,377.1,27.1,2,6,0
2023-09-13,V002,7.51,5.24,326.3,29.6,6,3,1
2023-09-13,V003,7.3,3.61,320.5,27.8,3,8,0
2023-09-14,V001,7.27,4.75,241.8,32.5,2,8,0
2023-09-14,V002,7.1,4.92,362.3,27.2,3,6,0
2023-09-14,V003,7.54,3.94,220.9,29.4,4,3,0
2023-09-15,V001,6.95,4.91,345.8,26.4,2,9,0
2023-09-15,V002,6.78,4.11,438.7,28.0,2,5,0
2023-09-15,V003,7.27,4.35,416.4,27.3,1,8,0
2023-09-16,V001,7.22,4.72,324.2,26.6,3,4,0
2023-09-16,V002,7.03,4.23,383.3,30.4,4,8,0
2023-09-16,V003,6.98,4.87,342.4,26.4,6,5,0
2023-09-17,V001,7.21,4.24,356.6,27.6,5,13,0
2023-09-17,V002,7.01,5.1,442.8,27.6,6,7,1
2023-09-17,V003,6.81,3.99,380.9,27.6,3,6,0
2023-09-18,V001,7.31,4.83,312.7,25.0,1,12,0
2023-09-18,V002,6.96,4.2,352.2,24.7,4,6,0
2023-09-18,V003,6.9,5.13,405.0,27.1,2,4,0
2023-09-19,V001,7.18,4.23,238.7,29.2,4,7,0
2023-09-19,V002,7.13,5.29,355.1,24.2,3,6,1
2023-09-19,V003,7.38,3.79,373.2,28.2,6,9,0
2023-09-20,V001,7.05,4.69,343.8,30.6,5,3,0
2023-09-20,V002,7.24,3.29,381.8,29.4,1,11,0
2023-09-20,V003,7.23,3.81,253.6,30.1,4,3,0
2023-09-21,V001,7.33,3.74,432.1,26.9,8,7,0
2023-09-21,V002,7.09,3.69,328.2,29.9,4,11,0
2023-09-21,V003,7.48,4.38,356.8,28.6,8,6,0
2023-09-22,V001,7.42,5.65,305.5,28.0,5,7,1
2023-09-22,V002,6.85,3.23,342.3,28.2,10,6,0
2023-09-22,V003,7.07,4.3,440.1,28.4,5,3,0
2023-09-23,V001,7.23,4.44,394.0,25.9,9,4,0
2023-09-23,V002,7.29,4.33,378.6,27.5,2,8,0
2023-09-23,V003,7.11,5.22,294.0,26.1,4,9,1
2023-09-24,V001,7.58,5.47,359.5,27.0,4,7,1
2023-09-24,V002,7.42,4.2,408.7,26.7,8,8,0
2023-09-24,V003,7.23,3.12,370.1,29.1,7,2,0
2023-09-25,V001,7.41,4.66,317.7,29.1,4,5,0
2023-09-25,V002,7.36,4.27,292.2,26.5,7,5,0
2023-09-25,V003,6.96,4.76,282.4,26.9,4,3,0
2023-09-26,V001,7.0,4.07,374.1,27.3,5,6,0
2023-09-26,V002,7.42,4.37,277.2,25.0,3,4,0
2023-09-26,V003,7.05,5.25,349.2,27.4,6,5,1
2023-09-27,V001,7.27,3.49,366.7,27.9,6,3,0
2023-09-27,V002,7.58,4.25,317.5,26.5,6,4,0
2023-09-27,V003,7.18,5.27,378.9,24.2,2,5,0
2023-09-28,V001,7.18,2.88,306.6,27.1,3,4,0
2023-09-28,V002,7.24,5.94,315.8,27.0,3,6,1
2023-09-28,V003,7.19,5.46,379.6,27.8,2,7,1
2023-09-29,V001,7.2,5.58,376.9,30.0,7,4,1
2023-09-29,V002,7.07,5.53,359.6,29.2,6,7,1
2023-09-29,V003,7.26,4.68,373.0,27.1,6,7,0
2023-09-30,V001,7.03,5.15,328.0,29.0,3,2,0
2023-09-30,V002,7.25,4.12,349.9,26.2,4,7,0
2023-09-30,V003,7.28,3.25,339.5,28.6,3,6,0
2023-10-01,V001,7.09,2.61,434.6,20.6,2,4,0
2023-10-01,V002,7.25,1.99,406.8,19.8,4,3,0
2023-10-01,V003,7.24,2.52,184.5,21.0,2,4,0
2023-10-02,V001,7.18,3.59,387.3,24.4,1,3,0
2023-10-02,V002,7.43,4.16,250.0,22.3,2,6,0
2023-10-02,V003,7.1,3.47,406.4,23.5,3,3,0
2023-10-03,V001,7.28,3.02,368.4,23.2,0,1,0
2023-10-03,V002,6.83,2.66,312.5,21.7,1,6,0
2023-10-03,V003,7.23,2.64,352.1,20.1,1,2,0
2023-10-04,V001,7.01,2.59,295.1,23.5,3,3,0
2023-10-04,V002,7.19,2.29,333.7,22.1,1,3,0
2023-10-04,V003,7.34,1.56,322.5,22.5,4,2,0
2023-10-05,V001,7.22,1.27,352.3,23.0,2,6,0
2023-10-05,V002,7.39,1.91,311.2,23.1,1,0,0
2023-10-05,V003,7.31,1.97,365.6,21.7,1,5,0
2023-10-06,V001,7.37,2.62,238.4,21.7,1,5,0
2023-10-06,V002,7.51,2.06,274.1,23.9,0,2,0
2023-10-06,V003,7.44,2.79,359.3,21.0,1,1,0
2023-10-07,V001,6.99,3.89,312.6,19.3,0,2,0
2023-10-07,V002,7.34,2.22,345.6,18.4,2,5,0
2023-10-07,V003,7.46,1.81,333.2,24.8,3,5,0
2023-10-08,V001,7.25,1.34,353.5,23.9,3,4,0
2023-10-08,V002,6.93,3.3,334.9,25.5,2,4,0
2023-10-08,V003,7.12,2.9,260.7,25.0,4,5,0
2023-10-09,V001,6.92,2.42,317.3,21.1,0,4,0
2023-10-09,V002,7.31,2.7,321.3,26.6,2,2,0
2023-10-09,V003,7.52,2.49,326.2,23.5,1,0,0
2023-10-10,V001,6.86,3.5,330.3,22.3,4,2,0
2023-10-10,V002,7.32,2.47,432.5,19.6,1,3,0
2023-10-10,V003,7.22,2.34,334.2,20.9,4,5,0
2023-10-11,V001,7.54,2.05,297.5,20.5,0,3,0
2023-10-11,V002,6.9,2.56,402.5,22.2,2,3,0
2023-10-11,V003,7.32,2.84,399.8,20.6,4,7,0
2023-10-12,V001,7.17,2.49,388.1,20.0,1,4,0
2023-10-12,V002,7.08,3.01,326.8,24.5,1,1,0
